title
賴香伶2日出院 被打後首PO文「我理解李明彥對體制的不滿」
影／不能詆毀蔡英文！國安局監控臉書 網想到馬英九：以前被罵得多難聽
陳其邁較能幹？陳菊在高雄10年 趙少康：做得好韓國瑜就沒空間
銓敘部：公僕上班禁幫候選人臉書按讚
無懼陳菊批評 韓國瑜撂話：絕對做得比民進黨突出
是否參選2020總統？ 吳敦義：適當時間會表態
高雄全台空污最嚴重 韓國瑜：必出重拳改善
選舉經費遭質疑 何志偉：由律師對外解釋
駐美代表異動？ 高碩泰：未獲訊息無法回應
小英「哪來兩岸一家親」惹議 學者批：比不說還糟！
無償代言被批「摧毀高雄」！白冰冰槓中央：做這麼爛還酸
權值股走弱 台股早盤跌破9600點
回應陳思宇 連勝文：有人還停留在2014年
傳推「負所得稅」制度？ 政院：尚未定案
貿易戰不確定因素 12月製造業PMI指數史上新低
何時宣布選2020？ 吳敦義：適當時間表態
韓流讓高雄觀光動起來？他：收割蔡英文政績
高雄找白冰冰代言引熱議 網酸：很快就看到黃安、劉樂妍了
元旦升旗都是年輕人！李家同：他們已經接棒了
白冰冰任高雄觀光大使 引議點燃戰火！韓國瑜回應了
黨內共識留住賴揆？ 鄭文燦：賴清德會選擇離開 代表負責
提「連勝文們」助選情? 連勝文：別停在2014年侮辱人
台上電競一小時！北市跨年晚會惹議 陳思宇：展現台灣之光
朱立倫元旦吃燒餅秀親民？網友酸：2019第一天就在造神
蔡英文談兩岸要「四個必須」 吳敦義：我對第四點有意見
卸任前準備的「禮物」…林佳龍元旦揭驚喜 幫市民省2萬5
韓國瑜首場市政會議 「大姑娘進洞房」緊張好奇
韓國瑜找白冰冰代言高雄 網友崩潰：還我五月天
吳敦義邀藍縣市長便當會 侯友宜：尚未獲邀
「派系把持蠻幹又不扛責」 郭信良吐退黨怨言
「民進黨改革無法得到認同」 李俊毅：台南立委補選改用徵召
「不要讓臨時會淪兩大黨遊戲」 時代力量要求加碼審這些法案
「不會贏的民進黨自己嗨到死」 游盈隆：小英競選連任會贏嗎？
預算審不完立院再加班11天開臨時會 蘇嘉全今早召集協商
吳敦義證實：周錫瑋將出任國民黨副主席
盤點爭議事件！邱議瑩2020立委保的住？網友一語道破盲點
游盈隆：民進黨若不聽基層聲音，2020還會遭遇更大挫敗
影／陳思宇「連勝文們」惹議  連勝文：別用身材評論別人
吳敦義點名接文傳會 許淑華婉拒：以選區服務為主
政院報告人民不相信 黃國昌：重啟普悠瑪事故調查
蔡英文希特勒化？羅智強謝「這英雄」：喝退綠營權力惡獸
談敗選改革 鄭文燦：總統應上第一線表達立場
「當副總統不如做假日農夫」 張善政農曆後決定參選與否
直播／面試候選人 柯家軍陳思宇
《告台灣同胞書》40年談話 習近平重申一國兩制和平統一
促轉會預算僵局》國民黨揚言杯葛　蘇嘉全：有意見可溝通
強化組織能力！吳敦義證實：周錫瑋將出任國民黨副主席
二大一廣場／反潮流？國民黨的回鍋肉重炒…年輕選票跑光？
深夜按門鈴！李婉鈺槓上年輕員警 開價100萬元和解破局
從蔡英文新年談話 解讀兩岸數字密碼「一、二、三、四」
「扁規馬隨」16年都沒事！陳水扁轟蔡英文：修勞基法只為彌補跳票
李俊毅退出台南立委補選 籲黨中央負提名責任
獨家／面試候選人直播 陳思宇下戰帖邀辯論
蔡總統：哪來一家親？ 柯回兩岸芥蒂就是互相對罵
連勝文喊世代交替！ 區域立委65歲轉不分區
政府擬發稅收紅包 中經院建議「三中一青」優先
全文／五大重點 習近平喊話：祖國必須統一，也必然統一
支持游錫堃的呼籲　蘇嘉全：賴清德留任為台灣承擔是黨內共識
白冰冰代言觀光 拷秋勤：高雄年輕人真可憐，魂都飄了
復原神速！傘兵秦良丰擠鬼臉 父信心喊話：連醫生都很驚訝
繼王金平嗆明不當副總統 張善政：當副手不如做假日農夫！
【獨家】蔡英文展開內閣徵詢 吳釗燮表達願續任外長
肯定總統元旦文告　黃國昌籲民進黨速啟動兩岸監督機制立法
耐人尋味！重新定調九二共識 習近平多加這一句...
挖洞等韓國瑜跳？李正皓看夢時代跨年：高市府仍有綠人馬
肯定賴清德有責任感  鄭文燦：閣揆挑戰很多
習近平隻字不提40年！洪耀南：試圖抹掉鄧小平？
無黨籍身分參選2020總統 張善政：農曆年過後會做決定
習近平對台談話 呂秀蓮：台灣乘鐵達尼再吵就沉船
選後回歸平靜！柯文哲「被嗆」警報解除 恢復搭公車上班
習近平「中國人不打中國人」 王定宇：騙人態度都沒改
蔡英文元旦提「4必須」 陸官媒氣炸：已接近一邊一國
習近平稱中國人不互打 網狂酸：那擺飛彈幹嘛？裝置藝術哦
韓國瑜喊雙語教學 教團要他拿烏紗帽當賭注
白冰冰任高雄觀光大使！學者搖頭「韓國瑜不懂中國」
高市府化身國台辦拋三個必須 網友問：高雄特首？
台股走低 收跌173.27點
九合一大選失利 民國黨今宣布：與妙天的「國會政黨聯盟」合併
告台灣同胞書／習近平談話 學者：刻意淡化官方作用
離岸風電籌設許可 經部再發文徵詢彰縣府同意
酒後失控打臉員警 前北市議員李婉鈺獲不起訴
敢說老娘當高雄代言人沒質感？白冰冰叫丁允恭「賤人閉嘴」
朱立倫元旦吃燒餅油條好親民？網友酸：開始韓導式造神囉
向蔡英文提兩岸「3必須」 韓國瑜被酸爆：等你當上總統再説
台股開紅盤重挫 創10年來紅盤日次大跌幅
利空來襲 開紅盤失守9600點
談兩岸交流 韓國瑜：會謹守市政分際
習近平九二共識沒各表 王定宇：國共沒套招，騙不下去囉
曝台灣同胞的貢獻 習近平嗆台獨：逆流絕路帶來禍害
「中國人不打中國人！」習近平：統一是民心所向
《告台灣同胞書》40周年 習近平：不承諾放棄使用武力
韓國瑜不願到台北幫丁守中造勢？吳敦義讚他「重情義」：這就是人性善良的一面
找白冰冰代言高雄 學者分析後嘆「韓國瑜不懂中國！」
鄭麗文批賴揆要走還不爽蘇貞昌接任 行政院：憑空穿鑿附會
習近平定義九二共識就是統一共識 鄉民：國民黨別騙啦！
「三必須」挨轟高雄國台辦 韓國瑜急滅火：不會有逾越發言
段宜康砲轟史上最正小村姑：這麼年輕就如此投機！
被問到總統大選初選機制　吳敦義卻答「換柱」也是一種機制
習近平稱中國人不打中國人 黃國昌：也不該打台灣人
捕獲野生吳蕚洋 手上亮點！「刺輪凶器」
告台灣同胞書／習近平強勢統一說 學者：已削弱對台善意
吳敦義延攬周錫瑋出任副主席 侯友宜：很棒的一件事
洪孟楷槓吳育昇 賴士葆：韓、侯大勝說明戰鬥力比年紀重要
傳賴清德不爽蘇貞昌接閣揆 鄭麗文轟：神經病、實在有夠假！
白冰冰怒嗆「賤人閉嘴」 丁允恭轉趨低調：交給市民來評判
周錫瑋將任副主席 盼國民黨重新贏得民眾信任
吳敦義點名接文傳會主委 許淑華因「這理由」婉拒
觀光代言人引話題 高市觀光局：再推鳳飛飛、豬哥亮日
連勝文喊世代交替 費鴻泰反譏搞不清楚狀況
被喊「世代交替」 賴士葆反酸：政二代、富二代難撼動
鄭麗文批賴清德「要走不走」 行政院：穿鑿附會、加油添醋
陳思宇酸「連勝文們」》名字淪選舉嘲諷工具？連勝文：有人還停留在2014年
回應習近平！ 蔡總統15:50發表談話
進步神速！秦良丰跨年擠鬼臉 爸高喊：一定可以走出風雨
二大一廣場／問題不在白冰冰，而是高雄的觀光策略在哪裡？
地方選舉為重 「神力女超人」許淑華婉拒接文傳會主委
吳敦義談總統初選機制重提「換柱」　洪秀柱發言人諷：屆時也可換掉「吳敦義」
屏東民代涉賄創紀錄 30人遭提當選無效
白冰冰、瓊瑤接力代言高雄 網崩潰要韓國瑜「五月天還來」
中共從未統治台灣 鄭運鵬：談統一就是意圖侵略
白冰冰行銷高雄MV片段曝光 VS五月天！網友哭：不忍直視
新黨潘懷宗表態挺陳炳甫 泛藍整合拼北市立委補選
「免費代言高雄還被酸」白冰冰反嗆中央：請賤人閉嘴！
新年揮別公務車！2019第一個工作日　柯文哲恢復「搭公車」上班
九合一大選失利 民國黨宣布：與妙天合併政黨
蔡英文斥「兩岸一家親」 羅智強：還要反中？看來她要蠻幹下去
找白冰冰行銷高雄 學者感嘆：韓國瑜不了解中國
陳炳甫角逐立委補選 泛藍5市議員力挺
柯呈枋宣布角逐彰化立委補選 自爆「這柯」也有學姐
解讀習近平言下之意？蔡正元：若自稱台灣人，就要準備打仗
【周錫瑋人物】曾因「打老虎」遭酸爆 8年後獲吳敦義青睞將接副主席
高雄城市代言人「Tw ice」！ 卡神讚：強
白冰冰代言高雄是「糟糕選擇」？學者嘆：韓國瑜不懂中國
告台灣同胞書／回應習近平 民進黨：目的在消滅中華民國
被洪孟楷「世代交替」說掃到　賴士葆酸：政二代盤踞難撼動
國民黨掰了？王丹：習近平想指定統一代理人
韓國瑜拚觀光規劃訂名人日 網：硬扯不如訂韓冰日放假一天
態度強硬！習近平：台灣前途在國家統一 兩岸才能富足生活
二大一廣場／高雄為什麼不找范冰冰代言去中國行銷？
習近平推動兩岸政治協商 潘孟安：有前提不對等不出席
38歲駐美聯絡官推警界外交 獲全球菁英領袖獎
告台灣同胞書／中國人不打中國人說法 傳源自國共內戰
鄭麗文批賴清德「有夠假」 政院：詫異 深感遺憾
新新聞》蘇貞昌當閣揆，電火球照亮小英連任路
民國黨與「妙天」的國會政黨聯盟合併 網酸：政教合一
天下民調／49.2%解讀九二共識：「中、台屬不同國家」
屏東30人涉賄遭起訴「創紀錄」 黃國昌轟：垃圾民代
立院將開臨時會 僅處理總預算案
習近平談18次和統留後話 蔡適應：動武是可能選項
收賄關說遭拔立委！高志鵬判4年6月定讞 預計週五發監
尷尬！吳敦義高調宣布周錫瑋任副主席 今中常會沒討論人事案
習拋「統一時間」一國兩制 綠委：老調重彈
首次主持市政會議 韓國瑜宣示組興利團隊
陳文茜任高雄觀光大使？潘恆旭曝原因：她兩岸擁90萬粉絲
回應習近平 總統蔡英文：不接受「一國兩制」的92共識
高志鵬被判刑將發監 民進黨今成立三重立委補選協調小組
周錫瑋人事案遭踩煞車 國民黨臨時撤下常會討論事項
告台灣同胞書/  黃國昌：放棄一中老調才能實質對話
影 / 習近平告台灣同胞書 蔡英文親上火線
台南立委補選》陳筱諭看板扯韓國瑜　段宜康直批：這麼年輕就如此投機
超收千億！ 蔡英文發5百億稅收紅包給弱勢
回應習近平 蔡英文：不接受一國兩制就是台灣共識
94要客訴／誰是習近平新寵？顏若芳：柯文哲被打入冷宮
習近平《告台灣同胞書》 民進黨：證明九二共識無各表
北市立委補選3候選人財產比一比 他擁28筆不動產身價7千萬
高志鵬貪污定讞立委出缺 民進黨通過徵召辦法
政府聽到了！ 中油工會暫緩董座適任投票
回應習近平對台談話 蔡英文：不接受北京定義的九二共識
習近平對台談話 趙天麟：韓國瑜要不要也「回應」一下
告台灣同胞書／習近平談話 時力：拿槍交友的野蠻行為
花蓮農民曆今年大改版少了他 網友哭：失去收藏價值了！
游盈隆爭黨主席拉攏陳水扁　扁系議員卻發文挺卓榮泰
習近平願與台灣政黨對話　黃國昌：樂觀其成，但必須抛開一中前提
習近平喊話「中國人不打中國人」　呂秀蓮：中國正在柔性統一台灣
周錫瑋副主席人事案 國民黨中常會未列議程
影／最狂議員！呱吉揭露「撈錢方法」 網：母湯喔說太多了
白冰冰代言高雄畫面曝光！網哀嚎：不忍直視大媽廣場舞
公投結果害慘台灣…PTT創世神提「2點」：比買票還強！
【全文】蔡英文拒絕接受九二共識 1168字回應習近平5主張
習近平重新定調「九二共識」 卓榮泰：沒有新意
看習近平談話 黃偉哲：遵循中央做兩岸城市交流
告台灣同胞書／蔡英文：台灣絕不接受反一國兩制
反藍=投綠？林淑芬五年前神解析 「想得美」被讚民進黨的良心
回應習近平《告台灣同胞書》 社民黨嗆：別再強調血濃於水
改善高雄空品 新任環保局長：不排除「揮重拳」減污
選苗栗縣長敗給徐耀昌 他提當選無效之訴
網路影響民主？ PTT創世神杜奕瑾：操作假新聞更勝買票
告台灣同胞書／國民黨：一國兩制在台灣並沒有市場
新新聞》好投手賴神留不住，「粿粹」蘇貞昌要黏住民進黨
白冰冰槓中央 高市議員質疑：這是城市代言的格局？
卓榮泰：凡事都用派系 民進黨改革無法成功
習近平《告台灣同胞書》 外交部反酸陸迫害宗教
白冰冰「這2點」…不輸五月天！沈玉琳喊話：別見不得人好
柯呈枋投入彰化立委補選 地方大老助陣 
屏東安養院起火疏散38人 93歲老翁嗆傷送醫
韓國瑜找白冰冰原因曝光 拷秋勤：不只北漂，魂都飄了
新新聞》藍色憂鬱，朱立倫戰柯P難樂觀
「白冰冰行銷高雄」　樂團拷秋勤酸：高雄年輕人不只北漂，魂都飄了！
白冰冰一句「賤人閉嘴」點燃高雄代言戰火！他嗆4個字參戰
習近平對台談話 陸委會定調「高度統戰與分化的宣傳」
前立委鍾紹和貪汙今入獄 自稱身體虛弱立刻被轉送醫院
【有片】小英記者會竟有「小黑點」 網友懷疑是竊聽器
【獨家】北市立委補選 政二代財產大比拚
告台灣同胞書／陸委會：台灣人民絕不接受「一國兩制」
回應習近平對台談話　民進黨聲明：中國應正視「中華民國台灣」的存在
習近平盼找代表深談 蘇嘉全：未經授權沒權利做政治協商
習近平提兩岸推代表召開民主協商 我朝野：不應有前提
回應習近平 時代力量：我們不同國，交流前提是對等
李俊俋：習近平充滿敵意，戳破國民黨政治騙局
沒有任何人可代表台灣 蔡英文：兩岸政治協商需政府對政府
史上最正小村姑陳筱諭角逐立委 背後竟有他撐腰？
白冰冰怒了！高市議員回嗆：免費代言不代表免被公評
總統大動作回嗆習近平 網友一片叫好蔡英文聲勢扶搖直上
94要客訴／她拿數字告訴你：親中不能發大財！
